,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,new_or_old,parking,furnished_status,lift,type_of_building
3890,5800000,625,19.28217,72.87654,2,2,2,1,0,2,0,2,1
3892,14000000,1024,19.20678417,72.81912281,2,2,1,1,0,1,-1,1,1
3893,34000000,1100,19.100385,72.850466,2,2,2,1,0,2,2,2,1
3894,8500000,550,19.0891213,72.88994659999999,2,2,0,1,0,0,2,0,1
3896,17600000,745,19.1378673,72.8361027,2,2,1,1,0,1,-1,1,1
3897,11000000,664,19.225278,72.843817,2,2,0,1,0,0,-1,0,1
3898,12000000,1026,19.167328,72.93478449999999,2,2,0,1,1,0,-1,0,1
3899,12500000,1000,19.1961519,72.8730231,2,2,1,1,0,1,-1,1,1
3900,17000000,1100,19.200165,72.868551,2,2,0,1,0,0,-1,0,2
3901,15000000,850,19.208133,72.841527,2,2,0,1,0,0,-1,0,1
3902,8500000,920,19.290966666666694,72.8776166666667,2,2,0,1,0,0,-1,0,1
3903,17500000,661,19.136807,72.930675,2,2,0,1,0,0,-1,0,1
3904,25000000,850,19.1163891612432,72.8835752602916,3,4,0,1,0,0,-1,0,1
3905,25000000,1100,19.028892000000003,72.855335,2,2,1,-1,0,1,0,1,1
3906,32000000,1638,19.128953,72.9298045,3,4,2,1,0,2,-1,2,1
3907,15000000,1026,19.167328,72.93478449999999,2,2,0,1,0,0,-1,0,2
3909,30000000,1300,19.1484513,72.83403050000001,3,3,0,1,0,0,-1,0,2
3910,12000000,750,19.18070695,72.83913329,2,2,0,1,0,0,-1,0,1
3913,28000000,892,19.2335321,72.839198,3,3,0,1,0,0,-1,0,1
3914,27500000,1502,19.1077728874082,72.89723402507059,3,2,2,1,0,2,-1,2,1
3916,12000000,810,19.213147,72.832237,2,2,0,1,0,0,-1,0,1
3917,35000000,1350,19.111397,72.90142800000001,2,2,0,-1,0,0,0,0,1
3918,30000000,1560,19.156228,72.845658,3,3,0,1,1,0,-1,0,1
3920,8300000,920,19.060678,72.87861600000001,2,2,2,1,0,2,-1,2,1
3921,6400000,950,19.3693345,72.806127,2,2,0,1,0,0,1,0,1
3922,21500000,839,19.089989000000003,72.836605,2,2,2,1,0,2,-1,2,1
3923,27000000,1650,19.1066926049648,72.898956721924,3,3,0,1,0,0,-1,0,1
3924,22800000,1050,19.2130921,72.8650782,3,3,1,1,0,1,-1,1,1
3925,26000000,850,19.028835,72.854469,2,2,0,1,0,0,-1,0,1
3927,19000000,667,19.1595755,72.9465747,2,2,0,1,0,0,-1,0,1
3928,15500000,675,19.1066791,72.915486,2,2,0,1,0,0,-1,0,1
3929,17900000,1000,19.14620972,72.93812561,3,2,0,1,0,0,-1,0,1
3931,15000000,800,19.06943,72.894913,2,2,2,1,0,2,-1,2,2
3932,21000000,1050,19.128953,72.9298045,2,2,1,1,0,1,-1,1,1
3933,18500000,900,19.032798767089844,72.89635467529297,2,2,0,1,0,0,1,0,1
3934,18500000,1200,19.167171,72.954704,2,2,0,1,0,0,-1,0,1
3935,26100000,1000,19.2207663,72.8479907,2,2,0,1,0,0,-1,0,1
3938,23000000,840,19.13832,72.81002,2,2,0,1,0,0,1,0,1
3939,23000000,1000,19.0217472077863,72.84346191187021,2,2,2,1,0,2,-1,2,1
3940,18200000,1050,19.13692,72.86769,2,2,0,1,0,0,2,0,1
3941,17000000,984,19.2264139,72.83238979999999,2,2,2,1,0,2,-1,2,1
3942,17000000,950,19.0799983,72.8545019,2,2,0,1,0,0,2,0,1
3944,49000000,948,19.105440139770508,72.84111785888672,2,2,0,1,0,0,1,0,1
3945,7600000,1200,19.119677300000003,72.9050809,3,3,0,1,0,0,-1,0,1
3946,6700000,1050,19.28217,72.87654,2,3,1,1,0,1,-1,1,1
3947,23000000,1500,19.161319732666016,72.83727264404297,3,2,1,1,0,1,0,1,1
3948,55000000,1400,19.100385,72.850466,2,3,2,1,0,2,-1,2,1
3949,21000000,925,19.1294189,72.8315772,2,2,0,1,1,0,-1,0,1
3950,14500000,850,19.2148079570702,72.86914410561191,2,2,0,1,0,0,-1,0,1
3951,9000000,1200,19.2921161,72.8616392,2,2,2,1,0,2,-1,2,1
3952,21000000,915,19.140793043201,72.8367363728463,2,2,1,1,0,1,-1,1,1
3954,17500000,807,19.100385,72.850466,2,2,0,1,0,0,1,0,1
3955,16000000,1000,19.182341666666694,72.85609000000001,2,2,0,1,0,0,-1,0,1
3956,15500000,1020,19.16885607,72.87786054,2,2,0,1,0,0,-1,0,1
3957,19900000,1284,19.156582524226803,72.938552,2,2,0,1,1,0,-1,0,1
3959,16000000,900,19.2018545,72.815272,2,2,0,1,0,0,-1,0,1
3960,12000000,750,19.030242919921875,72.866943359375,2,2,0,1,1,0,1,0,1
3961,16000000,610,19.2273315,72.8637286,2,2,0,1,0,0,0,0,1
3964,17500000,800,18.97607,72.82728,2,2,0,1,0,0,0,0,1
3965,37500000,893,19.00639,72.828689,2,3,0,1,0,0,0,0,1
3967,26500000,1440,19.1077728874082,72.89723402507059,3,2,2,1,0,2,-1,2,1
3968,15000000,840,19.23612,72.84193,2,2,0,1,0,0,2,0,1
3970,9800000,1200,19.221609115600582,72.83109283447266,2,2,1,1,0,1,0,1,1
3971,22000000,570,18.9713355,72.81462040000001,2,2,1,1,0,1,0,1,1
3972,28000000,797,19.09394529271816,72.8424243551285,2,2,0,1,0,0,2,0,1
3973,31500000,900,19.1227979,72.82485940000001,2,2,0,1,0,0,2,0,1
3974,35000000,1066,19.0815087,72.8376755,2,3,0,1,1,0,-1,0,1
3975,11900000,520,19.104651,72.931782,2,2,0,1,0,0,0,0,1
3976,14500000,865,19.21101951599121,72.87171936035156,2,2,0,1,0,0,0,0,1
3977,20000000,1000,19.08101272583008,72.85006713867188,2,2,1,1,0,1,1,1,2
3978,13000000,1100,18.949037551879886,72.8346176147461,2,2,0,1,0,0,1,0,1
3979,16800000,900,19.155756,72.846862,2,2,2,1,0,2,-1,2,1
3981,22500000,1135,19.1746739,72.94310379999999,2,2,0,1,0,0,-1,0,1
3982,25000000,1400,18.9457243,72.82376049999999,3,2,1,1,0,1,-1,1,1
3983,6950000,1025,19.290637300000004,72.879053,2,2,2,1,0,2,-1,2,1
3984,14700000,850,19.05781929324,72.9044036513105,2,2,0,1,1,0,-1,0,1
3985,6490000,850,19.2839810441259,72.8800782373763,2,2,0,1,0,0,-1,0,1
3986,26000000,848,19.183819,72.86111600000001,2,2,0,1,0,0,-1,0,1
3987,39600000,880,19.055229,72.83082900000001,2,3,0,1,0,0,-1,0,1
3989,15500000,1200,19.23612,72.84193,2,2,0,1,0,0,-1,0,1
3990,9800000,1130,19.2897038254961,72.8707605254938,2,2,2,1,0,2,-1,2,1
3992,12500000,1350,19.17234,72.94912,3,2,1,1,0,1,-1,1,1
3994,21000000,1050,19.1746739,72.94310379999999,2,2,2,1,0,2,-1,2,1
3995,13000000,595,19.2420124,72.8559055,2,2,0,1,0,0,-1,0,1
3998,50000000,1182,19.0241428,72.85006170000001,3,3,1,1,0,1,-1,1,1
3999,18000000,850,19.067914962768555,72.9054183959961,2,2,0,1,0,0,2,0,1
4000,3500000,660,19.14017105102539,72.94310760498047,2,2,0,1,0,0,1,0,1
4001,7500000,745,19.28217,72.87654,2,2,0,1,0,0,1,0,1
4002,25000000,850,19.01751708984375,72.84711456298828,2,2,0,1,1,0,2,0,1
4003,18500000,1100,19.2099437,72.83086920000001,2,2,0,1,0,0,2,0,2
4004,7000000,820,19.116819381713867,72.8626708984375,2,2,0,1,0,0,0,0,1
4005,27000000,1050,19.10503578186035,72.92739868164062,2,2,1,1,0,1,1,1,1
4006,14000000,725,19.27838897705078,72.87959289550781,2,2,2,1,0,2,2,2,1
4007,30000000,900,19.110227,72.889065,2,2,0,1,0,0,-1,0,1
4008,3500000,897,19.362278,72.848453,2,2,0,1,0,0,-1,0,2
4009,31000000,1100,19.0197380497632,72.8339432307099,2,2,0,1,0,0,-1,0,1
4011,42000000,1200,19.09290885925293,72.92057037353516,3,2,2,1,1,2,1,2,1
4012,38000000,1340,19.11496951,72.83974962,3,3,0,1,0,0,-1,0,1
4013,32500000,1680,19.183819,72.86111600000001,3,3,2,1,0,2,-1,2,1
4014,13700000,1100,19.03377914428711,72.85652923583984,2,2,0,1,0,0,1,0,1
4015,15500000,725,19.142948,72.930229,2,2,0,1,1,0,-1,0,1
4016,10500000,795,19.234750747680664,72.82673645019531,2,2,2,1,1,2,0,2,1
4018,22500000,520,19.06738,72.82571999999999,2,2,0,1,0,0,-1,0,1
4019,28500000,1440,19.112068,72.898664,4,3,1,1,0,1,-1,1,1
4021,6000000,950,19.3693345,72.806127,2,2,1,1,0,1,-1,1,1
4022,29500000,1740,19.109651931119,72.85969459352891,3,3,0,1,0,0,-1,0,1
4025,15000000,750,19.1100894,72.86587809999999,2,2,0,1,0,0,-1,0,2
4026,18500000,1190,19.1759090423584,72.85839080810547,2,2,0,1,0,0,2,0,1
4027,12000000,600,19.0908063,72.90766690000001,2,2,0,1,1,0,-1,0,1
4028,21000000,1520,19.20540237426757,72.83885192871094,3,3,0,1,0,0,2,0,1
4029,40000000,650,19.084583,72.839966,2,2,2,1,0,2,-1,2,1
4030,12500000,1021,19.074413299560547,72.8837661743164,2,2,0,1,0,0,0,0,2
4033,21100000,1000,19.0817630822151,72.8506330949477,2,2,0,1,0,0,-1,0,1
4034,7500000,925,19.2829726,72.8819436,2,2,0,1,0,0,-1,0,1
4035,19000000,1000,19.22236,72.85677,2,2,0,1,0,0,2,0,1
4036,7500000,600,19.217369079589844,72.83026123046875,2,2,0,1,0,0,0,0,1
4037,32000000,900,19.0815087,72.8376755,3,3,0,1,0,0,-1,0,2
4038,34700000,1750,19.038438,72.84199090000001,2,2,0,1,0,0,-1,0,1
4039,29000000,1000,19.118919372558597,72.8641128540039,2,2,0,1,0,0,2,0,1
4040,27000000,1150,19.11632,72.859021,2,2,0,1,0,0,-1,0,2
4041,21500000,1100,19.112068,72.898664,2,2,2,1,0,2,-1,2,1
4042,15000000,710,19.2015967979026,72.8470389551875,2,2,0,1,0,0,-1,0,1
4043,18000000,800,19.2287603,72.8441993,2,2,1,1,0,1,-1,1,1
4044,14000000,1150,19.2461747,72.8582449,2,2,0,1,1,0,-1,0,2
4047,3600000,625,19.378591537475582,72.82752990722656,2,2,0,1,0,0,2,0,1
4048,11900000,990,19.207013957875898,72.87943298291121,2,2,0,1,0,0,-1,0,1
4049,13700000,1080,19.2099437,72.83086920000001,2,2,1,1,0,1,-1,1,2
4050,35000000,1700,19.162992477416992,72.83930206298828,3,3,0,1,0,0,0,0,1
4051,12500000,853,19.1988214,72.8701056,2,2,0,1,0,0,-1,0,2
4053,18000000,980,19.10053,72.911665,3,2,0,1,0,0,-1,0,1
4054,19000000,1100,19.164336,72.953011,3,3,0,1,0,0,-1,0,2
4055,22500000,1150,19.0327996,72.89635679999999,3,3,0,1,0,0,-1,0,1
4056,14000000,782,19.2050017,72.86927109999999,2,2,2,1,0,2,-1,2,1
4058,23000000,1150,18.955490112304688,72.8175277709961,2,2,0,1,0,0,2,0,1
4061,14500000,800,19.1954974,72.84289129999999,2,2,1,1,0,1,0,1,1
4062,15000000,620,19.1257992,72.8448476,2,2,0,-1,0,0,0,0,1
4063,16000000,1000,19.205001831054688,72.86927032470703,2,2,0,1,0,0,0,0,1
4064,3400000,885,19.4053281,72.7882785,2,2,0,1,0,0,0,0,1
4065,11000000,1800,19.39954,72.8604165,3,4,1,1,0,1,0,1,1
4067,21000000,1500,19.240779876708984,72.84953308105469,3,2,0,1,0,0,0,0,1
4068,19000000,1200,19.068050384521484,72.89604949951172,3,3,0,1,0,0,0,0,1
4069,20000000,1000,19.1297376,72.8291555,2,2,0,1,0,0,-1,0,1
4070,16500000,1020,19.1184266,72.8958535,2,2,2,1,0,2,1,2,1
4071,27500000,1495,19.2062083,72.87253100000001,3,2,1,1,1,1,-1,1,1
4072,15200000,700,19.186607,72.942094,2,2,0,1,0,0,-1,0,1
4075,34100000,1056,19.225278,72.843817,3,4,2,1,0,2,-1,2,1
4077,15000000,700,19.22793,72.83221999999999,2,2,0,1,0,0,1,0,1
4079,18500000,930,19.1309971282703,72.8581102854096,2,2,0,1,0,0,-1,0,1
4080,17500000,1662,19.1590077,72.86927109999999,3,3,1,1,0,1,-1,1,1
4082,12500000,860,19.20869964,72.87765636,2,2,0,1,1,0,-1,0,1
4083,31500000,1377,19.14095115661621,72.86495208740234,3,2,0,1,0,0,2,0,1
4090,25000000,1000,19.213756600000004,72.84194509999999,2,2,1,1,0,1,-1,1,1
4092,10500000,850,19.276764,72.87450800234299,2,2,0,1,0,0,-1,0,1
4094,27900000,1750,19.22000939,72.83703766,4,4,0,1,0,0,-1,0,1
4096,13500000,700,19.1590077,72.86927109999999,2,2,1,1,0,1,-1,1,1
4097,8500000,783,19.261664,72.87431099999999,2,2,2,1,1,2,-1,2,1
4098,16500000,700,19.068051,72.89605,2,2,0,1,0,0,2,0,1
4099,24500000,562,19.100385,72.850466,2,2,0,1,0,0,0,0,1
4100,16000000,990,19.12319,72.84026,2,2,0,1,0,0,0,0,1
4101,10000000,1250,19.28217,72.87654,3,3,0,1,0,0,-1,0,1
4103,25200000,1100,19.1923299,72.83322109999999,2,3,0,1,0,0,-1,0,1
4104,17000000,712,19.099727,72.88606899999999,2,2,0,1,0,0,-1,0,1
4105,17900000,950,19.1181,72.89485,2,2,0,1,0,0,1,0,1
4106,13500000,965,19.1746739,72.94310379999999,2,2,0,1,0,0,0,0,1
4107,15500000,920,19.2027224,72.8324424,2,2,0,1,0,0,-1,0,1
4109,22000000,1300,19.0565448,72.8533941,3,2,1,1,0,1,0,1,1
4110,14500000,635,19.136807,72.930675,2,2,0,1,0,0,-1,0,1
4111,37500000,750,19.00897026062012,72.81551361083984,2,2,1,1,0,1,2,1,1
4113,27500000,1000,19.0266983,72.85302490000001,3,2,0,1,0,0,2,0,1
4114,10500000,1075,19.2772698,72.8683033,2,2,0,1,0,0,-1,0,1
4115,33000000,1200,19.14413,72.8241,3,2,0,1,0,0,2,0,1
4118,12600000,860,19.0603607290172,72.893266568561,2,2,0,1,0,0,-1,0,1
4119,9000000,700,19.1297376,72.8291555,2,2,1,1,0,1,0,1,1
4120,27500000,950,19.0815087,72.8376755,2,2,0,1,0,0,-1,0,1
4121,16200000,1070,19.068119049072266,72.89525604248047,2,2,0,1,1,0,0,0,1
4122,45000000,1130,19.0877022,72.8260685,2,2,0,1,0,0,2,0,1
4123,19600000,1200,19.136807,72.930675,2,2,0,1,0,0,-1,0,1
4125,29500000,1750,19.1746739,72.94310379999999,3,3,0,1,0,0,-1,0,1
4127,10000000,1600,19.39953994750977,72.86042022705078,3,4,1,1,0,1,1,1,1
4128,13500000,1100,19.21815,72.81591999999999,2,2,0,1,0,0,1,0,1
4129,30500000,1100,19.183975,72.85414957732429,3,3,1,1,0,1,-1,1,1
4130,8500000,1100,19.276764,72.87450800234299,2,3,0,1,0,0,-1,0,1
4131,22200000,1347,19.183819,72.86111600000001,2,2,1,1,0,1,-1,1,1
4132,21400000,808,19.191842,72.83458123,2,2,0,-1,1,0,0,0,1
4133,27500000,910,19.0691504,72.8385938,2,2,0,1,0,0,-1,0,1
4134,27500000,1290,19.2335321,72.839198,3,2,0,1,1,0,-1,0,1
4135,22500000,881,19.146608,72.79598100000001,2,2,2,1,0,2,-1,2,1
4136,15500000,900,19.127474,72.864047,2,2,1,1,0,1,-1,1,1
4138,27000000,1641,19.140336,72.93328100000001,3,3,1,1,0,1,-1,1,1
4140,8500000,1300,19.279057571169,72.8710168169815,4,3,0,1,0,0,-1,0,1
4141,40000000,1200,18.9970888,72.8186688,2,3,0,1,0,0,-1,0,1
4142,12000000,1090,19.16703502,72.88127374,2,2,0,1,0,0,-1,0,1
4143,19000000,1116,19.173857712203898,72.942288,2,2,2,1,0,2,-1,2,1
4144,23000000,1580,19.1794111175539,72.86825786664149,3,3,0,1,0,0,-1,0,1
4145,9600000,1000,19.191596666666698,72.86835,2,2,0,1,0,0,-1,0,1
4146,25000000,1305,19.2271531,72.8408838,2,2,0,1,0,0,-1,0,1
4148,14000000,1204,19.262702863161604,72.8715176274812,3,2,0,1,0,0,-1,0,1
4152,47500000,1900,19.0051754,72.8498377,3,3,0,1,0,0,-1,0,2
4153,17000000,1215,19.173857712203898,72.942288,2,2,0,1,0,0,-1,0,1
4154,15000000,950,19.1081035963202,72.8629862297152,2,2,0,1,0,0,-1,0,1
4155,7850000,1275,19.280705,72.8840616666667,3,2,0,-1,0,0,0,0,1
4158,22000000,1683,19.1476838975787,72.9345592459361,3,3,0,1,0,0,-1,0,1
4159,16500000,607,19.0830037597363,72.9145946659162,2,2,0,1,0,0,-1,0,1
4160,17600000,1035,19.1771773695655,72.9600928443916,2,2,0,1,0,0,-1,0,1
4161,16000000,975,19.0430105,72.89157790000002,2,2,0,1,0,0,-1,0,1
4162,15000000,960,19.153264,72.94263199999999,2,2,2,1,0,2,-1,2,1
4164,18000000,1120,19.1968027,72.86900190000001,2,2,0,1,0,0,-1,0,1
4166,14500000,700,19.2252012,72.8447537,2,2,0,1,0,0,-1,0,1
4167,16000000,563,19.12998,72.933221,2,2,0,1,0,0,-1,0,1
4168,40000000,1200,19.130537,72.82849399999999,3,3,0,1,0,0,-1,0,1
4169,50100000,1790,19.0038320445835,72.8505157603601,3,3,1,-1,0,1,0,1,1
4170,14000000,1171,19.26522136,72.8743219,3,2,0,1,0,0,-1,0,1
4172,22500000,1250,19.173857712203898,72.942288,3,2,1,1,0,1,-1,1,1
4173,17500000,1000,19.136807,72.930675,2,2,0,1,0,0,-1,0,1
4174,18000000,865,19.2093962,72.86866459999999,2,2,0,1,0,0,-1,0,1
4175,45000000,1450,19.0324109184029,72.8471564446558,3,3,1,1,0,1,-1,1,1
4176,6200000,825,19.283661,72.873338,2,2,1,1,0,1,-1,1,1
4177,54000000,1850,19.140062,72.829136,3,3,0,1,0,0,-1,0,1
4178,46500000,1550,19.15038469,72.82855247,3,3,2,1,0,2,-1,2,1
4180,17000000,650,19.0637822,72.89200500000001,2,2,0,1,0,0,-1,0,1
4181,35000000,1300,19.001439,72.840135,3,3,0,1,0,0,-1,0,1
4182,35000000,1370,19.0038320445835,72.8505157603601,2,2,0,1,0,0,-1,0,2
4183,3300000,750,19.40965633,72.83653986,2,2,2,1,0,2,-1,2,1
4186,18000000,845,19.2000877298614,72.87580661573949,2,2,0,1,0,0,-1,0,1
4187,35000000,1085,19.149429,72.825787,3,2,2,1,1,2,-1,2,1
4188,15000000,755,19.1843877175773,72.93895102387042,2,2,0,1,0,0,-1,0,1
4190,21500000,1500,19.17769,72.9537612,3,3,0,1,0,0,-1,0,1
4192,17500000,1010,19.2066537,72.87215350000001,2,2,0,1,0,0,-1,0,1
4193,21100000,600,18.9713355,72.81462040000001,2,2,0,1,0,0,2,0,1
4194,7200000,875,19.277162,72.887341,2,2,0,-1,0,0,0,0,1
4195,27500000,995,19.1462121,72.85349609999999,2,2,0,1,0,0,-1,0,1
4196,25000000,1385,19.130537,72.82849399999999,3,3,0,1,0,0,-1,0,1
4197,8450000,905,19.29443,72.8783283333333,2,2,0,1,0,0,-1,0,1
4200,10000000,980,19.27166486,72.87212057,2,2,2,1,1,2,-1,2,1
4202,20000000,700,18.9713355,72.81462040000001,2,2,0,1,0,0,0,0,1
4203,23500000,1143,19.097765,72.916827,2,2,2,1,0,2,-1,2,1
4204,14200000,750,19.1889733,72.8220064,2,2,0,1,0,0,-1,0,1
4205,26000000,1200,19.178033,72.877398,3,3,0,1,0,0,-1,0,1
4206,32500000,1700,19.2248756,72.86314300000001,3,3,0,-1,1,0,1,0,1
4207,30000000,1095,19.216866,72.86649054,3,3,0,-1,0,0,0,0,1
4208,21000000,780,19.12998,72.933221,2,3,0,1,0,0,-1,0,1
4210,21500000,1690,19.2373371,72.87043829999999,3,4,0,1,0,0,-1,0,1
4212,14000000,855,19.1613974316377,72.83648461597791,2,2,0,1,0,0,-1,0,1
4213,29000000,1012,19.171175,72.94032800000001,3,3,0,-1,1,0,0,0,1
4214,7000000,865,19.2980104,72.8728724,2,2,0,1,0,0,-1,0,1
4216,10000000,1050,19.275884,72.871658,2,2,0,1,0,0,-1,0,1
4217,30000000,700,19.0754032,72.83926120000001,2,2,0,1,0,0,-1,0,1
4220,9800000,965,19.29490107,72.87389399999999,2,2,2,1,1,2,-1,2,1
4222,17900000,981,19.179115,72.95762490000001,2,2,0,1,0,0,-1,0,1
4228,15800000,1129,19.200165,72.868551,2,2,0,1,1,0,-1,0,1
4230,24000000,1065,19.116300944375464,72.83220084466467,2,2,0,1,0,0,-1,0,2
4231,12000000,846,19.1152432,72.8872205,2,2,0,1,0,0,-1,0,1
4232,17000000,975,19.145862,72.933018,2,2,1,1,0,1,-1,1,1
4233,18500000,847,19.089989000000003,72.836605,2,2,0,1,0,0,-1,0,1
4235,21000000,897,19.2245666666667,72.8644433333333,2,2,1,1,0,1,-1,1,1
4236,18000000,1280,19.10577585,72.883398,2,2,0,-1,0,0,0,0,1
4237,9500000,975,19.2897038254961,72.8707605254938,2,2,2,1,0,2,-1,2,1
4238,23500000,1475,19.228849,72.84883,2,2,0,1,0,0,-1,0,1
4240,19000000,700,19.090567,72.834885,2,2,0,1,0,0,-1,0,1
4241,20000000,790,19.058655107985302,72.89045381863271,2,2,1,1,0,1,-1,1,1
4242,27500000,1079,19.1032127,72.9275205,2,2,0,1,0,0,-1,0,1
4243,17000000,900,19.119677300000003,72.9050809,2,2,0,1,0,0,0,0,1
4244,9700000,995,19.28770256,72.87616278,2,2,0,1,0,0,-1,0,1
4245,24000000,1150,19.1278833345171,72.8344136179583,2,2,0,1,0,0,-1,0,1
4247,18500000,704,19.259706,72.86356629999999,2,2,0,1,0,0,-1,0,1
4248,14000000,920,19.1075442290832,72.9038689634943,2,2,0,1,0,0,-1,0,1
4251,17000000,1280,19.148655,72.839119,2,2,1,-1,0,1,0,1,1
4252,35000000,1200,19.015415,72.86014899999999,3,3,0,1,0,0,-1,0,1
4254,18500000,920,19.138586,72.835973,2,2,2,1,0,2,-1,2,1
4255,29000000,1290,18.99870921,72.83907339,2,2,1,1,1,1,-1,1,1
4256,7900000,1125,19.298435,72.85959,2,3,1,1,0,1,-1,1,1
4257,8200000,1050,19.2833292,72.8589183,2,2,2,1,1,2,-1,2,1
4258,18500000,934,19.1698562,72.9422161,2,2,0,1,0,0,-1,0,2
4259,15000000,1100,19.233531951904297,72.83919525146484,2,2,1,1,1,1,1,1,1
4261,15000000,680,19.1794987,72.9568249,2,2,0,1,0,0,-1,0,1
4262,9000000,900,19.285806666666694,72.8729566666667,2,2,0,1,0,0,-1,0,1
4263,22500000,1470,19.1153992449041,72.8986387804791,2,2,1,1,0,1,-1,1,1
4264,10000000,1050,19.2732183333333,72.86971333333331,2,2,0,1,0,0,-1,0,1
4266,24500000,900,19.13894569,72.82940015,2,2,0,1,0,0,-1,0,1
4269,45000000,1200,19.112232,72.841666,2,2,0,1,0,0,-1,0,1
4270,21000000,650,19.0996429,72.8510881,2,2,0,1,0,0,-1,0,1
4271,9900000,928,19.0139767,72.8326988,2,2,1,-1,0,1,1,1,1
4277,32000000,1876,19.18483,72.858496,3,3,0,-1,0,0,0,0,1
4279,45000000,1900,19.0051754,72.8498377,3,3,1,1,0,1,-1,1,1
4281,23000000,1272,19.183819,72.86111600000001,2,2,0,1,0,0,-1,0,1
4292,52500000,1900,19.012988600000003,72.832718,3,4,1,1,0,1,-1,1,1
4296,39800000,1300,19.157233,72.84055,2,2,2,1,0,2,-1,2,1
4298,19000000,1060,19.20185833333333,72.83409666666667,3,3,1,1,0,1,-1,1,1
4300,11000000,1300,19.290966666666694,72.8776166666667,3,3,0,1,0,0,-1,0,1
4303,27500000,1721,19.0637822,72.89200500000001,3,3,0,1,0,0,-1,0,1
4304,31000000,1000,18.97607040405273,72.82727813720703,2,3,0,1,0,0,0,0,2
4306,14800000,740,19.0899142203998,72.916868452269,2,2,0,1,0,0,-1,0,1
4310,35000000,1860,19.1530667280098,72.8399915962635,3,3,1,1,1,1,-1,1,1
4311,41000000,1830,19.1852372,72.9487585,4,4,0,1,1,0,-1,0,1
4312,30000000,1950,19.160486,72.945419,3,3,0,1,0,0,-1,0,1
4314,32500000,1750,19.17074086970388,72.94742109999993,3,3,0,1,0,0,-1,0,1
4315,39500000,1750,19.220761,72.85809499999999,3,4,0,1,1,0,-1,0,1
4316,36000000,1080,19.1297376,72.8291555,2,2,0,1,1,0,-1,0,2
4317,14000000,850,19.0557574,72.8879574,2,2,2,1,0,2,-1,2,1
4318,30000000,1200,19.038001,72.87789599999999,2,2,0,1,1,0,-1,0,1
4319,9500000,1200,19.278546,72.870655,3,2,0,1,0,0,-1,0,1
4321,19000000,764,18.9559953,72.8376853,2,2,1,1,0,1,-1,1,1
4323,25000000,1150,19.1756873470296,72.83787555624141,3,3,0,1,0,0,-1,0,1
4324,35000000,938,19.0595241,72.8410275,2,2,0,1,0,0,-1,0,1
4325,25000000,1098,19.212571,72.87352170000001,3,3,0,1,1,0,-1,0,1
4326,13000000,935,19.228849,72.84883,2,2,0,1,0,0,-1,0,1
4327,25000000,1557,19.1476838975787,72.9345592459361,3,3,0,1,0,0,-1,0,1
4328,15000000,880,19.1613974316377,72.83648461597791,2,2,0,1,0,0,-1,0,1
4330,19000000,652,19.2053142,72.8248718,2,2,0,1,0,0,-1,0,1
4331,19000000,1020,19.20771,72.86777,2,2,0,1,0,0,-1,0,1
4332,14700000,900,19.20678417,72.81912281,2,2,0,1,0,0,-1,0,1
4333,42500000,1650,19.142096,72.826173,3,3,0,1,0,0,-1,0,2
4334,29000000,900,19.1470763119978,72.82947881432541,2,2,0,1,0,0,-1,0,1
4335,15500000,1020,19.09698958,72.88535274,2,2,0,1,0,0,-1,0,1
4336,13000000,1596,19.29516135,72.87528573,3,3,0,1,0,0,-1,0,1
4337,26000000,1345,19.172554,72.941937,3,2,0,1,0,0,-1,0,1
4338,16500000,845,19.107506,72.897372,2,2,0,1,0,0,-1,0,1
4339,16000000,750,19.1485826410123,72.939661,2,2,0,1,0,0,-1,0,1
4340,15500000,1235,19.2728933333333,72.8651983333333,3,2,0,1,0,0,-1,0,1
4341,21100000,850,19.2128378,72.8435696,2,2,0,1,0,0,-1,0,1
4343,20000000,1350,19.1981206009705,72.8781756998955,3,3,0,1,0,0,-1,0,1
4344,30000000,1155,19.11892699,72.90932113,2,2,0,1,0,0,-1,0,1
4345,5000000,600,19.282241600000003,72.8705704,2,2,0,1,0,0,-1,0,1
4348,6750000,800,19.22161,72.83109,2,2,1,1,0,1,0,1,1
4350,20000000,1130,19.186538618179604,72.832627073639,2,2,2,1,0,2,-1,2,1
4352,5000000,900,19.407429,72.82683399999999,3,2,0,1,0,0,-1,0,1
4353,19000000,1184,19.191842,72.83458123,3,3,0,1,0,0,-1,0,1
4354,7659999,882,19.26231203,72.87409673,2,2,0,1,0,0,-1,0,1
4355,22000000,1463,19.0761042,72.9039516,3,3,0,-1,0,0,0,0,1
4358,13500000,815,19.158048040920104,72.9369262709775,2,2,1,1,0,1,-1,1,1
4359,26000000,965,19.170591,72.937278,3,3,1,1,0,1,-1,1,1
4360,10000000,1100,19.2732249,72.8608696,2,2,1,1,0,1,-1,1,1
4363,15000000,915,19.152076,72.9426950247128,2,2,0,1,0,0,-1,0,1
4364,9500000,1030,19.27584635,72.87033299,2,2,2,1,0,2,-1,2,1
4365,25000000,880,19.214379,72.87259,3,3,2,1,1,2,-1,2,1
4367,32500000,1034,19.2248756,72.86314300000001,3,3,0,-1,0,0,0,0,1
4369,20000000,1350,19.10919095,72.88469140000001,2,2,0,1,1,0,-1,0,1
4370,14000000,585,19.1152432,72.8872205,2,2,0,1,0,0,-1,0,1
